word,level,pos,definition_url,voice_url
internal,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/internal,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/internal__us_3.ogg
international,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/international,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/international__us_3.ogg
interpret,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/interpret,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interpret__us_1.ogg
interpretation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/interpretation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interpretation__us_1.ogg
interval,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/interval,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interval__us_1.ogg
intervene,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/intervene,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/intervene__us_1.ogg
intervention,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/intervention,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/intervention__us_1.ogg
interview,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/interview1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interview__us_2.ogg
interview,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/interview2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interview__us_2.ogg
interviewee,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/interviewee,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interviewee__us_1.ogg
interviewer,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/interviewer,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/inter/interviewer__us_1.ogg
intrinsic,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/intrinsic,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/intri/intrinsic__us_1_rr.ogg
introduce,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/introduce,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/intro/introduce__us_2.ogg
introduction,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/introduction,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/int/intro/introduction__us_2.ogg
invent,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/invent,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/inven/invent__us_1.ogg
investigate,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/investigate,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/inves/investigate__us_1.ogg
investigation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/investigation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/inves/investigation__us_3.ogg
investigator,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/investigator,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/inves/investigator__us_1.ogg
involve,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/involve,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/invol/involve__us_1.ogg
involved,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/involved,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/invol/involved__us_1.ogg
involved in,,,https://www.oxfordlearnersdictionaries.com/definition/academic/involved#involved__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/invol/involved_in_1_us_1.ogg
involvement,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/involvement,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/inv/invol/involvement__us_1.ogg
irrelevant,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/irrelevant,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/irr/irrel/irrelevant__us_1.ogg
is a good example of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/example#example__205,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_a_/is_a_good_example_of_1_us_1.ogg
is a measure of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/measure2#measure2__169,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_a_/is_a_measure_of_1_us_1.ogg
is a/the result of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/result1#result1__15,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_a_/is_a_result_of_1_us_1.ogg
is based on,,,https://www.oxfordlearnersdictionaries.com/definition/academic/base1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_ba/is_based_on_1_us_1.ogg
is consistent with,,,https://www.oxfordlearnersdictionaries.com/definition/academic/consistent#consistent__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_co/is_consistent_with_1_us_1.ogg
is defined as,,,https://www.oxfordlearnersdictionaries.com/definition/academic/define#define__245,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_de/is_defined_as_1_us_1.ogg
is equal to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/equal1#equal1__14,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_eq/is_equal_to_1_us_1.ogg
is important to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/important#important__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_im/is_important_to_1_us_1.ogg
is not the same (thing) as,,,https://www.oxfordlearnersdictionaries.com/definition/academic/same1#same1__33,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_no/is_not_the_same_thing_as_1_us_1.ogg
is related to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/related#related__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_re/is_related_to_1_us_1.ogg
is the most common cause of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/common1#common1__24,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_th/is_the_most_common_cause_of_1_us_1.ogg
(is) (often) referred to as,,,https://www.oxfordlearnersdictionaries.com/definition/academic/refer,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_of/is_often_referred_to_as_1_us_1.ogg
(is) an example of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/example#example__328,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_an/is_an_example_of_1_us_1.ogg
is/are likely to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/likely1#likely1__82,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_li/is_likely_to_1_us_1.ogg
is/are likely to be,,,https://www.oxfordlearnersdictionaries.com/definition/academic/likely1#likely1__82,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_li/is_likely_to_be_1_us_1.ogg
is/are shown in,,,https://www.oxfordlearnersdictionaries.com/definition/academic/show1#show1__352,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_sh/is_shown_in_1_us_1.ogg
(is/are/be) associated with,,,https://www.oxfordlearnersdictionaries.com/definition/academic/associated#associated__16,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_as/is_associated_with_1_us_1.ogg
is/are/were more likely to (be),,,https://www.oxfordlearnersdictionaries.com/definition/academic/likely1#likely1__82,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/is_/is_mo/is_more_likely_to_be_1_us_1.ogg
isolated,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/isolated,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/iso/isola/isolated__us_1.ogg
isolation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/isolation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/iso/isola/isolation__us_1.ogg
issue,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/issue1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/iss/issue/issue__us_2.ogg
it can be seen that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/see#see__265,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ca/it_can_be_seen_that_1_us_1.ogg
it can be shown that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/show1#show1__60,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ca/it_can_be_shown_that_1_us_1.ogg
it could/can be argued that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/argue#argue__53,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_co/it_could_be_argued_that_1_us_1.ogg
it has been argued that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/argue#argue__53,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ha/it_has_been_argued_that_1_us_1.ogg
it has been shown that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/show1#show1__60,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ha/it_has_been_shown_that_1_us_1.ogg
it has been suggested that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/suggest#suggest__65,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ha/it_has_been_suggested_that_1_us_1.ogg
it is (not) possible to/that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/possible#possible__38,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_not_possible_to_1_us_1.ogg
it is clear that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/clear1#clear1__21,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_clear_that_1_us_1.ogg
it is difficult to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/difficult#difficult__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_difficult_to_1_us_1.ogg
it is difficult to see (how),,,https://www.oxfordlearnersdictionaries.com/definition/academic/difficult#difficult__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_difficult_to_see_how_1_us_1.ogg
it is easy to see that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/easy#easy__21,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_easy_to_see_that_1_us_1.ogg
it is fair to say that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/fair1#fair1__21,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_fair_to_say_that_1_us_1.ogg
it is for this reason that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/reason1#reason1__15,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_for_this_reason_that_1_us_1.ogg
it is important (to),,,https://www.oxfordlearnersdictionaries.com/definition/academic/important#important__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_important_to_1_us_1.ogg
it is important to note that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/important#important__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_important_to_note_that_1_us_1.ogg
it is important to realize that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/realize#realize__75,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_important_to_realize_that_1_us_1.ogg
it is important to recognize/be aware of/bear in mind,,,https://www.oxfordlearnersdictionaries.com/definition/academic/important#important__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_important_to_recognize_1_us_1.ogg
it is important to remember that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/remember#remember__94,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_important_to_remember_that_1_us_1.ogg
it is important to understand,,,https://www.oxfordlearnersdictionaries.com/definition/academic/understand#understand__54,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_important_to_understand_1_us_1.ogg
it is impossible to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/impossible#impossible__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_impossible_to_1_us_1.ogg
it is interesting to note that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/interesting#interesting__16,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_interesting_to_note_that_1_us_1.ogg
it is likely that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/likely1#likely1__24,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_likely_that_1_us_1.ogg
it is necessary to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/necessary#necessary__14,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_necessary_to_1_us_1.ogg
it is not clear,,,https://www.oxfordlearnersdictionaries.com/definition/academic/clear1#clear1__21,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_not_clear_1_us_1.ogg
it is not surprising that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/surprising#surprising__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_not_surprising_that_1_us_1.ogg
it is reasonable to assume that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/assume#assume__53,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_reasonable_to_assume_that_1_us_1.ogg
it is useful to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/useful#useful__12,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_useful_to_1_us_1.ogg
it is worth noting that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/note1#note1__140,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_is/it_is_worth_noting_that_1_us_1.ogg
it may be,,,https://www.oxfordlearnersdictionaries.com/definition/academic/may#may__60,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ma/it_may_be_1_us_1.ogg
it may be possible to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/mine3#mine3__71,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_ma/it_may_be_possible_to_1_us_1.ogg
it seems to me (that),,,https://www.oxfordlearnersdictionaries.com/definition/academic/seem#seem__53,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_se/it_seems_to_me_that_1_us_1.ogg
it should be noted that,,,https://www.oxfordlearnersdictionaries.com/definition/academic/note1#note1__140,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/it_/it_sh/it_should_be_noted_that_1_us_1.ogg
item,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/item,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/i/ite/item_/item__us_1.ogg
journal,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/journal,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/j/jou/journ/journal__us_1.ogg
judgement,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/judgement,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/j/jud/judge/judgement__us_1.ogg
just going to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/just1#just1__81,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/j/jus/just_/just_going_to_1_us_1.ogg
(just) to remind you,,,https://www.oxfordlearnersdictionaries.com/definition/academic/remind#remind__53,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/j/jus/just_/just_to_remind_you_1_us_1.ogg
justification,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/justification,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/j/jus/justi/justification__us_1.ogg
justify,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/justify,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/j/jus/justi/justify__us_2.ogg
key,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/key1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/k/key/key__/key__us_1.ogg
key,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/key2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/k/key/key__/key__us_1.ogg
kind,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/kind1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/k/kin/kind_/kind__us_1.ogg
kinds of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/kind1#kind1__15,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/k/kin/kinds/kinds_of_1_us_1.ogg
knowledge,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/knowledge,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/k/kno/knowl/knowledge__us_2.ogg
label,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/label2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lab/label/label__us_4.ogg
label,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/label1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lab/label/label__us_4.ogg
lack,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/lack1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lac/lack_/lack__us_1.ogg
lack,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/lack2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lac/lack_/lack__us_1.ogg
language,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/language,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lan/langu/language__us_1.ogg
large,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/large,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lar/large/large__us_1.ogg
largely,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/largely,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lar/large/largely__us_1.ogg
later,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/later2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lat/later/later__us_1.ogg
later,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/later1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lat/later/later__us_1.ogg
later on,,,https://www.oxfordlearnersdictionaries.com/definition/academic/later1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lat/later/later_on_1_us_1.ogg
latter,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/become,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lat/latte/latter__us_1.ogg
law,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/law,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/law/law__/law__us_1.ogg
lead,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/lead1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lea/lead_/lead__us_1.ogg
lead(s) to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/lead1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lea/leads/leads_to_1_us_1.ogg
leader,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/leader,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lea/leade/leader__us_1.ogg
leadership,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/leadership,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lea/leade/leadership__us_1.ogg
learn,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/learn,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lea/learn/learn__us_1.ogg
learning,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/learning,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lea/learn/learning__us_1.ogg
lecture,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/lecture1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lec/lectu/lecture__us_1.ogg
lecturer,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/lecturer,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lec/lectu/lecturer__us_1.ogg
legal,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/legal,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/leg/legal/legal__us_1.ogg
legally,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/legally,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/leg/legal/legally__us_1.ogg
less,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/less2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/les/less_/less__us_1.ogg
less,,determiner,https://www.oxfordlearnersdictionaries.com/definition/academic/less1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/les/less_/less__us_1.ogg
less,,pronoun,https://www.oxfordlearnersdictionaries.com/definition/academic/less1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/les/less_/less__us_1.ogg
less than,,,https://www.oxfordlearnersdictionaries.com/definition/academic/less1#less1__13,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/les/less_/less_than_1_us_1.ogg
let me just,,,https://www.oxfordlearnersdictionaries.com/definition/academic/let#let__81,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/let/let_m/let_me_just_1_us_1.ogg
level,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/level1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lev/level/level__us_2.ogg
lies at the heart of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/heart#heart__32,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lie/lies_/lies_at_the_heart_of_1_us_1.ogg
like this,,,https://www.oxfordlearnersdictionaries.com/definition/academic/like1#like1__23,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lik/like_/like_this_1_us_1.ogg
likely,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/likely1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lik/likel/likely__us_2.ogg
likely,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/likely2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lik/likel/likely__us_2.ogg
limit,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/limit2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lim/limit/limit__us_1.ogg
limit,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/limit1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lim/limit/limit__us_1.ogg
limitation,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/limitation,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lim/limit/limitation__us_1.ogg
limited,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/limited,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lim/limit/limited__us_4.ogg
line,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/line1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lin/line_/line__us_1.ogg
link,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/link2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lin/link_/link__us_1.ogg
link,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/link1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lin/link_/link__us_1.ogg
linked to,,,https://www.oxfordlearnersdictionaries.com/definition/academic/link1#link1__81,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lin/linke/linked_to_1_us_1.ogg
list,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/list1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lis/list_/list__us_1.ogg
list,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/list2,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lis/list_/list__us_1.ogg
literature,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/literature,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lit/liter/literature__us_7.ogg
local,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/local,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loc/local/local__us_2.ogg
localized,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/localized,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loc/local/localized__us_1.ogg
locally,,adverb,https://www.oxfordlearnersdictionaries.com/definition/academic/locally,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loc/local/locally__us_1.ogg
located,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/located,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loc/locat/located__us_4.ogg
location,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/location,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loc/locat/location__us_2.ogg
logic,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/logic,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/log/logic/logic__us_1.ogg
logical,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/logical,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/log/logic/logical__us_2.ogg
look,,verb,https://www.oxfordlearnersdictionaries.com/definition/academic/look1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loo/look_/look__us_1.ogg
look at this,,,https://www.oxfordlearnersdictionaries.com/definition/academic/look1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/loo/look_/look_at_this_1_us_1.ogg
loss,,noun,https://www.oxfordlearnersdictionaries.com/definition/academic/loss,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/los/loss_/loss__us_3.ogg
(lots and) lots of,,,https://www.oxfordlearnersdictionaries.com/definition/academic/lot2#lot2__15,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/lot/lots_/lots_and_lots_of_1_us_1.ogg
low,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/low1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/low/low__/low__us_1.ogg
lower,,adjective,https://www.oxfordlearnersdictionaries.com/definition/academic/lower1,https://www.oxfordlearnersdictionaries.com/media/academic/us_pron_ogg/l/low/lower/lower__us_1.ogg
